Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(°C)	T log(°C)	Latitude	Longitude	
2021-04-20 04:04:29	238	4513	3	32	0	0	132	0	0	62	0	0	104	0	0	82.5	0	16.148		199.042	96.4981	0.00107655	0	0.00540863	0.111136	0.831439	2		0.0088623	12.4161	28.8117	0	53.1327	4.87844	
2021-04-20 05:32:34	724	4514	1	54	0	0	84	0	0	64	0	0	74	0	0	69	0	5.19		199.076	96.6548	0.00144556	0	0.00726136	0.0588235	0.456245	1		0	12.0705	28.6818	0	53.1327	4.87845	
2021-04-20 05:02:35	567	4515	2	102	0	0	152	0	0	110	0	0	132	0	0	124	0	5.939		199.076	94.8549	0.00582221	0	0.0292462	0.294414	1.55917	4		0.0088623	12.1325	29.0716	0	53.1327	4.87843	
2021-04-20 04:25:54	360	4516	1	66	0	0	80	0	0	68	0	0	78	0	0	73	0	1.408		199.067	89.0887	0.0798378	0	0.40106	1.97264	3.02392	4		0	12.1857	27.6422	0	53.1327	4.87843	
2021-04-20 04:42:44	452	4517	3	64	0	0	92	0	0	74	0	0	90	0	0	80	0	1.721		199.076	93.8283	0.158872	0	0.798048	1.00302	9.90999	4		0	12.1502	28.162	0	53.1327	4.87843	
2021-04-20 04:24:02	351	4521	1	48	0	0	62	0	0	50	0	0	60	0	0	55	0	1.408		199.061	102.544	0.210812	0	1.05903	0.712966	7.98494	4		0.0088623	12.1502	27.5123	0	53.1327	4.87843	
2021-04-20 04:36:29	418	4522	3	88	0	0	108	0	0	90	0	0	106	0	0	98	0	1.503		199.071	78.1414	0.27299	0	1.37132	0.611574	9.69329	2		0.0088623	12.3629	27.6422	0	53.1327	4.87843	
2021-04-20 04:43:33	456	4524	1	72	0	0	100	0	0	74	0	0	90	0	0	84	0	1.721		199.08	86.1631	0.0718662	0	0.360992	0.00207047	4.48272	4		0.0088623	12.3541	28.0321	0	53.1327	4.87843	
2021-04-20 04:25:42	359	4525	1	64	0	0	78	0	0	66	0	0	76	0	0	71	0	1.408		199.066	93.7356	0.118335	0	0.594449	1.31775	4.48204	4		0	12.3629	27.5123	0	53.1327	4.87843	
2021-04-20 04:10:49	274	4526	3	20	0	0	144	0	0	56	0	0	106	0	0	81.5	0	20.331		199.045	103.269	0.00120419	0	0.00604983	0.0317066	1.22218	2		0	12.3984	28.0321	0	53.1327	4.87843	
2021-04-20 03:42:39	131	4528	1	16	0	0	62	0	0	32	0	0	48	0	0	39.5	0	7.827		199.008	104.789	0.0042958	0	0.0215861	0.0153264	1.95586	2		0	12.4161	25.9529	0	53.1327	4.87845	
2021-04-20 03:51:07	176	4530	1	8	0	0	82	0	0	32	0	0	58	0	0	45	0	12.646		199.023	114.766	0.000958547	0	0.00481627	0.15957	0.698343	2		0	12.425	27.6422	0	53.1327	4.87844	
2021-04-20 04:52:47	508	4531	3	104	0	0	140	0	0	108	0	0	124	0	0	119	0	3.092		199.078	92.7709	0.0153384	0	0.0770474	0.00231703	2.09342	4		0.0088623	12.1414	28.292	0	53.1327	4.87843	
2021-04-20 04:58:15	539	4532	3	94	0	0	140	0	0	108	0	0	124	0	0	116.5	0	7.827		199.086	103.223	0.00517791	0	0.0260084	0.0828657	2.35656	2		0.0088623	12.3275	28.292	0	53.1327	4.87845	
2021-04-20 04:09:14	264	4533	3	20	0	0	132	0	0	54	0	0	100	0	0	76.5	0	18.247		199.047	95.916	0.00115709	0	0.00581314	0.181362	1.0335	2		0.0088623	12.2211	28.4219	0	53.1327	4.87843	
2021-04-20 04:37:41	425	4534	3	40	0	0	58	0	0	42	0	0	56	0	0	49	0	1.478		199.069	80.4067	0.0797208	0	0.400469	0.00326916	2.87568	3		0.0088623	11.8312	27.9021	0	53.1327	4.87843	
2021-04-20 04:59:58	551	4535	2	104	0	0	148	0	0	118	0	0	140	0	0	127.5	0	5.871		199.081	95.1359	0.00728807	0	0.0366085	0.428842	1.69984	2		0	12.3275	28.5519	0	53.1327	4.87842	
2021-04-20 05:07:20	594	4536	1	86	0	0	148	0	0	106	0	0	128	0	0	117	0	10.571		199.081	108.075	0.00273996	0	0.013763	0.0268379	1.65089	2		0.0088623	12.1059	29.4615	0	53.1327	4.87843	
2021-04-20 03:35:41	94	4537	2	16	0	0	40	0	0	20	0	0	32	0	0	27	0	3.026		198.978	81.6773	0.00648197	0	0.0325763	0.336904	0.779744	4		0	12.2034	26.0829	0	53.1327	4.87845	
2021-04-20 04:07:51	255	4540	2	12	0	0	128	0	0	52	0	0	90	0	0	70.5	0	20.121		199.042	112.533	0.00163919	0	0.00823543	0.139214	2.04223	2		0.0088623	12.3984	28.8117	0	53.1327	4.87843	
2021-04-20 05:06:02	588	4543	3	62	0	0	124	0	0	74	0	0	100	0	0	90	0	8.446		199.085	96.1396	0.00287891	0	0.0144607	0.0253669	1.15473	2		0.0088623	12.1148	28.6818	0	53.1327	4.87842	
2021-04-20 04:46:14	469	4545	1	104	0	0	132	0	0	114	0	0	124	0	0	118.5	0	4.674		199.086	81.7265	0.00941655	0	0.0472988	0.462278	2.48808	2		0.0088623	12.3275	28.162	0	53.1327	4.87845	
2021-04-20 04:19:28	328	4546	3	78	0	0	86	0	0	82	0	0	84	0	0	82.5	0	1.191		199.057	92.2655	0.123739	0	0.621627	1.52925	11.7174	4		0.0088623	12.3806	27.2524	0	53.1327	4.87843	
2021-04-20 04:56:38	529	4547	1	64	0	0	110	0	0	78	0	0	94	0	0	86.5	0	7.827		199.087	87.659	0.00431716	0	0.0216848	0.00314513	1.9648	2		0.0088623	12.1325	28.4219	0	53.1327	4.87843	
2021-04-20 04:57:58	537	4548	1	86	0	0	132	0	0	92	0	0	112	0	0	105.5	0	4.549		199.085	94.8681	0.00507407	0	0.0254869	0.0131474	1.04526	2		0.0088623	12.3275	28.6818	0	53.1327	4.87844	
2021-04-20 03:56:32	203	4549	2	0	0	0	82	0	0	24	0	0	60	0	0	41.5	0	12.993		199.035	92.3793	0.000201653	0	0.00101315	0.0796139	0.119628	2		0.0088623	12.2211	28.4219	0	53.1327	4.87843	
2021-04-20 03:54:26	193	4550	2	36	0	0	108	0	0	54	0	0	86	0	0	71	0	11.216		199.034	112	0.000772903	0	0.00388328	0.102072	0.390442	2		0	12.4338	28.0321	0	53.1327	4.87844	
2021-04-20 04:59:06	545	4552	2	80	0	0	124	0	0	86	0	0	106	0	0	99	0	4.597		199.081	90.252	0.00516258	0	0.0259321	0.0492419	1.03488	2		0	12.1148	28.5519	0	53.1327	4.87842	
2021-04-20 04:26:32	363	4554	2	72	0	0	86	0	0	76	0	0	84	0	0	79.5	0	1.607		199.064	87.8286	0.148104	0	0.744002	1.32195	8.24948	4		0	12.1857	27.6422	0	53.1327	4.87843	
2021-04-20 04:40:25	440	4556	3	136	0	0	160	0	0	144	0	0	152	0	0	148	0	4.152		199.077	95.0755	0.00507031	0	0.0254691	0.258954	1.28022	4		0.0088623	12.3541	27.9021	0	53.1327	4.87844	
2021-04-20 05:13:39	629	4557	1	52	0	0	128	0	0	76	0	0	102	0	0	89.5	0	13.043		199.075	90.9398	0.000897956	0	0.00451065	0.07012	0.692983	4		0	12.292	29.4615	0	53.1327	4.87843	
2021-04-20 03:44:39	143	4558	2	24	0	0	80	0	0	36	0	0	62	0	0	50.5	0	8.181		199.013	91.5605	0.00293778	0	0.0147617	0.0305048	1.03233	2		0	12.3984	26.2128	0	53.1327	4.87844	
2021-04-20 04:42:44	452	4559	2	64	0	0	92	0	0	72	0	0	82	0	0	77.5	0	4.674		199.076	93.8283	0.00804619	0	0.0404177	0.0168631	2.12611	4		0	12.1502	28.162	0	53.1327	4.87843	
2021-04-20 03:37:38	105	4562	3	8	0	0	42	0	0	12	0	0	28	0	0	22.5	0	3.143		198.99	115.606	0.0065428	0	0.03288	0.622694	0.867684	4		0.0088623	12.23	25.823	0	53.1327	4.87844	
2021-04-20 04:08:26	259	4565	1	28	0	0	144	0	0	62	0	0	110	0	0	86	0	18.874		199.042	106.044	0.00111565	0	0.00560509	0.0301751	1.02278	2		0.0088623	12.2034	28.5519	0	53.1327	4.87843	
2021-04-20 04:35:21	410	4566	2	72	0	0	92	0	0	74	0	0	88	0	0	81.5	0	1.781		199.068	84.6778	0.0853836	0	0.428917	0.0382847	4.26456	2		0.0088623	12.1857	27.9021	0	53.1327	4.87843	
2021-04-20 03:43:26	136	4567	1	24	0	0	68	0	0	40	0	0	54	0	0	46.5	0	7.629		199.014	82.2796	0.00102128	0	0.00513172	0.00778589	0.496965	2		0	12.4161	25.9529	0	53.1327	4.87844	
2021-04-20 04:13:04	290	4569	2	12	0	0	148	0	0	52	0	0	106	0	0	79.5	0	22.421		199.042	110.599	0.00126831	0	0.00637207	0.040314	1.44253	2		0	12.3984	27.6422	0	53.1327	4.87843	
2021-04-20 05:00:54	557	4570	1	54	0	0	110	0	0	72	0	0	92	0	0	82	0	9.531		199.085	85.612	0.00303825	0	0.0152611	0.0439579	1.63969	2		0.0088623	12.1148	28.4219	0	53.1327	4.87842	
2021-04-20 05:01:36	562	4571	1	64	0	0	120	0	0	82	0	0	102	0	0	92	0	9.531		199.085	82.3705	0.000926136	0	0.00465197	0.0782646	0.499819	2		0.0088623	12.097	28.4219	0	53.1327	4.87843	
2021-04-20 04:21:14	337	4573	2	96	0	0	104	0	0	98	0	0	100	0	0	99.5	0	1.191		199.061	67.0453	0.138503	0	0.695783	0.00709457	13.1152	4		0.0088623	12.292	27.5123	0	53.1327	4.87843	
2021-04-20 04:18:14	322	4574	1	66	0	0	74	0	0	68	0	0	72	0	0	70	0	1.191		199.055	86.3812	0.140321	0	0.704936	0.940524	6.64387	4		0	12.1857	27.3823	0	53.1327	4.87843	
2021-04-20 04:54:02	514	4575	1	88	0	0	128	0	0	100	0	0	114	0	0	107.5	0	6.78		199.073	104.344	0.00176838	0	0.00888304	0.0136576	0.692598	4		0	12.1325	28.292	0	53.1327	4.87843	
2021-04-20 04:14:40	301	4576	1	4	0	0	152	0	0	52	0	0	102	0	0	77.5	0	25.517		199.045	109.188	0.00191582	0	0.00962503	0.0277602	2.93156	2		0.0088623	12.3984	27.3823	0	53.1327	4.87843	
2021-04-20 05:16:37	643	4577	3	46	0	0	128	0	0	70	0	0	106	0	0	87.5	0	12.993		199.071	138.93	8.16183E-5	0	0.000409997	1.20286	0.0484107	4		0.0088623	12.0882	29.7214	0	53.1327	4.87843	
2021-04-20 03:45:51	148	4578	1	0	0	0	58	0	0	20	0	0	40	0	0	29.5	0	9.915		199.023	83.4979	0.00281131	0	0.0141255	0.0231346	1.63631	4		0.0088623	12.2477	26.9925	0	53.1327	4.87843	
2021-04-20 04:53:49	513	4579	1	124	0	0	160	0	0	136	0	0	148	0	0	142	0	6.228		199.076	92.2967	0.00410646	0	0.0206276	0.048568	1.55529	4		0.0088623	12.1414	28.292	0	53.1327	4.87843	
2021-04-20 05:32:08	721	4581	1	48	0	0	78	0	0	58	0	0	68	0	0	63	0	5.19		199.076	93.2862	0.00318413	0	0.0159945	0.00647181	1.00497	2		0.0088623	12.0173	28.6818	0	53.1327	4.87844	
2021-04-20 03:44:31	142	4582	2	8	0	0	56	0	0	16	0	0	36	0	0	29	0	5.808		199.004	106.103	0.00246486	0	0.012386	0.0568624	0.680957	2		0.0088623	11.7957	26.3428	0	53.1327	4.87844	
2021-04-20 04:49:53	492	4583	1	72	0	0	110	0	0	84	0	0	98	0	0	91	0	6.416		199.083	78.4579	0.00162502	0	0.00816256	0.0537416	0.571483	2		0.0088623	11.7603	28.292	0	53.1327	4.87844	
2021-04-20 04:13:19	292	4584	3	20	0	0	156	0	0	62	0	0	116	0	0	88.5	0	22.421		199.043	108.328	0.00121895	0	0.00612405	0.0619672	1.38639	2		0.0088623	12.3984	27.6422	0	53.1327	4.87843	
2021-04-20 05:01:28	561	4585	1	62	0	0	118	0	0	80	0	0	100	0	0	90	0	9.531		199.082	109.2	0.000948871	0	0.00476622	0.00724055	0.512094	2		0	12.3186	28.4219	0	53.1327	4.87843	
2021-04-20 04:12:15	284	4586	1	20	0	0	152	0	0	64	0	0	108	0	0	86	0	22.837		199.046	113.121	0.00170518	0	0.00856676	0.055282	2.36837	2		0.0088623	12.1857	27.6422	0	53.1327	4.87843	
2021-04-20 04:48:28	483	4587	1	54	0	0	92	0	0	66	0	0	80	0	0	73	0	6.416		199.074	91.9717	0.00598283	0	0.0300533	0.00252177	2.10411	2		0	11.7603	28.162	0	53.1327	4.87844	
2021-04-20 04:47:59	480	4588	2	48	0	0	86	0	0	52	0	0	70	0	0	64	0	3.173		199.078	95.6211	0.00596629	0	0.0299696	0.0053406	0.792416	2		0.0088623	12.3275	28.162	0	53.1327	4.87845	
2021-04-20 04:59:23	547	4589	1	88	0	0	132	0	0	102	0	0	116	0	0	109.5	0	7.629		199.086	90.1537	0.00142595	0	0.0071625	0.109887	0.693629	2		0.0088623	12.1059	28.5519	0	53.1327	4.87843	
2021-04-20 04:11:50	281	4592	1	8	0	0	140	0	0	52	0	0	96	0	0	74	0	22.837		199.049	118.852	0.00177065	0	0.00889554	0.0190561	2.45926	2		0	12.2211	27.9021	0	53.1327	4.87843	
2021-04-20 04:20:49	335	4593	3	92	0	0	100	0	0	96	0	0	98	0	0	96.5	0	1.191		199.056	89.5908	0.107764	0	0.541375	1.63189	10.2047	4		0.0088623	12.1857	27.3823	0	53.1327	4.87843	
2021-04-20 03:40:17	119	4595	1	32	0	0	68	0	0	36	0	0	54	0	0	47.5	0	3.225		199.007	87.9507	0.0114885	0	0.0577291	0.00708807	1.48217	4		0	12.2211	25.823	0	53.1327	4.87844	
2021-04-20 03:41:24	125	4596	1	32	0	0	78	0	0	52	0	0	72	0	0	58.5	0	4.549		199.005	94.6686	0.00354345	0	0.0178058	0.0771472	0.730245	4		0	12.2211	25.823	0	53.1327	4.87845	
2021-04-20 04:55:00	519	4597	3	42	0	0	88	0	0	62	0	0	82	0	0	68.5	0	4.549		199.074	100.323	0.00816817	0	0.0410307	0.0184999	1.68274	2		0.0088623	12.1502	28.292	0	53.1327	4.87844	
2021-04-20 04:19:03	326	4599	3	74	0	0	82	0	0	78	0	0	80	0	0	78.5	0	1.191		199.058	100.806	0.141645	0	0.711577	1.26223	13.4129	4		0	12.1857	27.3823	0	53.1327	4.87843	
2021-04-20 05:00:37	555	4600	2	48	0	0	104	0	0	62	0	0	90	0	0	76	0	8.334		199.084	82.9878	0.00410319	0	0.0206103	0.0395571	1.35973	2		0.0088623	12.1059	28.4219	0	53.1327	4.87843	
2021-04-20 04:21:39	339	4603	3	100	0	0	108	0	0	104	0	0	106	0	0	104.5	0	1.191		199.069	79.6503	0.110959	0	0.55739	1.26089	10.5066	4		0	12.1857	27.3823	0	53.1327	4.87843	
2021-04-20 04:20:37	334	4604	3	90	0	0	98	0	0	94	0	0	96	0	0	94.5	0	1.191		199.05	94.6333	0.140686	0	0.706786	1.8092	13.3226	4		0.0088623	11.7957	27.3823	0	53.1327	4.87843	
2021-04-20 03:51:24	178	4608	3	16	0	0	90	0	0	36	0	0	70	0	0	53	0	11.52		199.025	95.8445	0.00100944	0	0.00507192	0.103801	0.506136	2		0.0088623	12.4161	27.6422	0	53.1327	4.87844	
2021-04-20 05:07:37	596	4610	3	94	0	0	156	0	0	110	0	0	140	0	0	125	0	9.402		199.079	104.391	0.00348646	0	0.0175129	0.0504408	1.34978	2		0	12.0793	29.2016	0	53.1327	4.87843	
2021-04-20 04:03:40	234	4611	3	36	0	0	132	0	0	66	0	0	106	0	0	85	0	15.455		199.038	103.522	0.00107807	0	0.00541638	0.132452	0.803448	2		0.0088623	12.1857	28.9417	0	53.1327	4.87844	
2021-04-20 04:08:17	258	4612	1	24	0	0	140	0	0	58	0	0	106	0	0	82	0	18.874		199.042	101.769	0.00114053	0	0.00573008	0.03942	1.04559	2		0.0088623	12.3984	28.4219	0	53.1327	4.87843	
2021-04-20 04:17:36	319	4614	2	60	0	0	68	0	0	62	0	0	64	0	0	63.5	0	1.191		199.058	84.9852	0.0826562	0	0.415238	0.00960065	7.82705	4		0.0088623	12.2034	27.3823	0	53.1327	4.87843	
2021-04-20 04:16:34	314	4615	2	50	0	0	58	0	0	52	0	0	54	0	0	53.5	0	1.191		199.054	91.777	0.0264244	0	0.13275	0.124855	2.50228	4		0.0088623	12.3895	27.3823	0	53.1327	4.87843	
2021-04-20 04:37:52	426	4616	2	50	0	0	68	0	0	52	0	0	64	0	0	58.5	0	1.736		199.073	82.8238	0.035469	0	0.178171	0.302152	1.81712	1		0	12.1768	27.6422	0	53.1327	4.87844	
2021-04-20 04:10:01	269	4617	2	0	0	0	124	0	0	40	0	0	82	0	0	61.5	0	21.353		199.044	78.6939	0.00177937	0	0.00893957	0.00730916	2.27316	2		0.0088623	11.7957	28.162	0	53.1327	4.87843	
2021-04-20 03:43:18	135	4618	3	20	0	0	64	0	0	36	0	0	50	0	0	42.5	0	7.629		199.014	96.2875	0.00429735	0	0.0215932	0.00943352	2.09113	2		0.0088623	12.2211	26.0829	0	53.1327	4.87845	
2021-04-20 03:55:38	199	4621	3	36	0	0	116	0	0	62	0	0	90	0	0	76	0	13.686		199.036	93.9904	0.000492239	0	0.00247311	0.385228	0.389585	4		0	12.2123	28.162	0	53.1327	4.87844	
2021-04-20 04:13:27	293	4623	2	24	0	0	160	0	0	64	0	0	118	0	0	91.5	0	22.421		199.045	95.3686	0.00122517	0	0.00615527	0.00443711	1.39345	2		0.0088623	12.1857	27.5123	0	53.1327	4.87843	
2021-04-20 05:03:13	570	4624	2	66	0	0	120	0	0	76	0	0	100	0	0	90.5	0	7.199		199.08	73.142	0.00402278	0	0.0202068	0.000982109	1.29738	2		0.0088623	11.7957	28.8117	0	53.1327	4.87843	
2021-04-20 04:11:32	279	4625	2	0	0	0	132	0	0	40	0	0	92	0	0	66	0	21.838		199.051	84.7989	0.001419	0	0.00712883	0.0236835	1.58494	2		0	12.1857	27.9021	0	53.1327	4.87843	
2021-04-20 04:50:57	499	4628	2	90	0	0	128	0	0	94	0	0	112	0	0	106	0	3.173		199.077	107.416	0.0144969	0	0.0728206	0.0110133	1.92542	4		0.0088623	12.3275	28.162	0	53.1327	4.87844	
2021-04-20 05:09:12	605	4629	3	100	0	0	160	0	0	112	0	0	136	0	0	127	0	8.296		199.081	97.6817	0.00354628	0	0.0178133	0.0406534	1.46519	2		0.0088623	12.292	28.9417	0	53.1327	4.87842	
2021-04-20 05:03:44	573	4631	2	82	0	0	136	0	0	92	0	0	116	0	0	106.5	0	7.199		199.079	98.3395	0.00250857	0	0.0126009	0.0067526	0.809042	2		0.0088623	12.1148	28.9417	0	53.1327	4.87842	
2021-04-20 04:59:15	546	4633	1	84	0	0	128	0	0	98	0	0	112	0	0	105.5	0	7.629		199.079	109.82	0.00144339	0	0.00725035	0.00128548	0.702136	2		0.0088623	12.3186	28.162	0	53.1327	4.87842	
2021-04-20 04:03:31	233	4634	2	32	0	0	128	0	0	58	0	0	98	0	0	79	0	15.455		199.033	110.184	0.00112147	0	0.00563461	0.0465334	0.835818	2		0.0088623	12.2211	29.2016	0	53.1327	4.87844	
2021-04-20 05:07:29	595	4635	2	90	0	0	152	0	0	112	0	0	132	0	0	121.5	0	10.765		199.079	110.911	0.00256811	0	0.0129	0.0101872	1.73766	2		0.0088623	12.3097	29.3315	0	53.1327	4.87844	
2021-04-20 04:38:32	430	4639	2	114	0	0	136	0	0	116	0	0	128	0	0	123.5	0	1.684		199.074	96.942	0.0803096	0	0.403417	0.00396263	5.03353	4		0.0088623	12.1768	27.9021	0	53.1327	4.87844	
2021-04-20 04:42:07	449	4640	3	58	0	0	86	0	0	68	0	0	84	0	0	74	0	1.721		199.073	95.5969	0.142327	0	0.714951	1.38492	8.8781	4		0.0088623	12.1591	28.0321	0	53.1327	4.87843	
2021-04-20 05:13:52	630	4641	2	56	0	0	132	0	0	78	0	0	112	0	0	94.5	0	11.941		199.076	93.4281	0.000440818	0	0.00221433	0.134242	0.235499	2		0.0088623	12.097	29.4615	0	53.1327	4.87842	
2021-04-20 03:34:55	90	4643	2	0	0	0	24	0	0	4	0	0	16	0	0	11	0	3.026		198.979	82.3375	0.0092383	0	0.0464286	0.0020815	1.11131	2		0.0088623	12.4161	26.2128	0	53.1327	4.87844	
2021-04-20 04:48:45	485	4644	3	58	0	0	96	0	0	74	0	0	92	0	0	80	0	3.173		199.08	80.5443	0.0183823	0	0.0923363	0.26497	2.44143	2		0.0088623	12.1502	28.292	0	53.1327	4.87844	
2021-04-20 04:49:32	490	4645	3	68	0	0	106	0	0	84	0	0	102	0	0	90	0	3.173		199.075	90.1103	0.010772	0	0.0541105	0.158579	1.43071	2		0	11.7248	28.292	0	53.1327	4.87844	
2021-04-20 05:14:46	634	4646	2	48	0	0	128	0	0	68	0	0	102	0	0	86.5	0	12.562		199.073	109.118	0.000959431	0	0.00481949	1.23558	0.56839	4		0.0088623	12.3275	29.7214	0	53.1327	4.87842	
2021-04-20 03:49:07	166	4647	2	12	0	0	68	0	0	32	0	0	50	0	0	40.5	0	9.719		199.026	90.1583	0.00280903	0	0.0141138	0.0215093	1.72321	2		0.0088623	12.2123	27.5123	0	53.1327	4.87844	
2021-04-20 03:46:50	154	4648	1	4	0	0	66	0	0	24	0	0	46	0	0	35	0	10.571		199.024	84.0876	0.00230478	0	0.0115804	0.124788	1.38909	2		0.0088623	12.2211	26.7326	0	53.1327	4.87844	
2021-04-20 04:21:52	340	4651	2	102	0	0	110	0	0	104	0	0	106	0	0	105.5	0	1.191		199.068	68.1894	0.0952791	0	0.478626	0.00371085	9.02189	4		0.0088623	12.3806	27.3823	0	53.1327	4.87843	
2021-04-20 04:25:05	356	4653	1	58	0	0	72	0	0	60	0	0	70	0	0	65	0	1.408		199.064	88.0072	0.160755	0	0.807552	0.980533	6.0888	4		0.0088623	12.3629	27.3823	0	53.1327	4.87843	
2021-04-20 04:13:27	293	4654	1	24	0	0	160	0	0	68	0	0	114	0	0	91.5	0	23.436		199.045	95.3686	0.0016975	0	0.00852825	0.00267774	2.38305	2		0.0088623	12.1857	27.5123	0	53.1327	4.87843	
2021-04-20 04:37:07	422	4655	3	98	0	0	118	0	0	100	0	0	116	0	0	108	0	1.503		199.068	102.619	0.190301	0	0.955962	0.710602	6.7573	2		0	12.1857	27.9021	0	53.1327	4.87843	
2021-04-20 04:35:55	414	4656	3	80	0	0	100	0	0	82	0	0	98	0	0	90	0	1.503		199.069	94.7045	0.236276	0	1.18691	0.600501	8.38975	2		0	12.1768	27.9021	0	53.1327	4.87844	
2021-04-20 04:10:58	275	4658	1	24	0	0	148	0	0	66	0	0	108	0	0	86.5	0	21.353		199.043	102.424	0.00158322	0	0.00795414	0.0349951	2.02258	2		0	12.1857	28.0321	0	53.1327	4.87843	
2021-04-20 04:33:35	400	4660	3	52	0	0	72	0	0	54	0	0	70	0	0	62	0	1.503		199.078	69.7092	0.129688	0	0.651444	1.23053	4.60479	4		0	12.1857	27.7722	0	53.1327	4.87843	
2021-04-20 04:34:38	405	4661	3	62	0	0	82	0	0	64	0	0	80	0	0	72	0	1.503		199.068	109.663	0.215239	0	1.08123	0.996988	7.64279	2		0.0088623	12.3541	27.6422	0	53.1327	4.87843	
2021-04-20 04:52:13	505	4662	1	92	0	0	128	0	0	104	0	0	116	0	0	110	0	6.228		199.076	105.334	0.0016358	0	0.00821696	0.0102287	0.619544	2		0.0088623	12.1502	28.292	0	53.1327	4.87843	
2021-04-20 03:55:29	198	4663	1	32	0	0	112	0	0	58	0	0	86	0	0	72	0	13.686		199.034	107.562	0.000543276	0	0.00272956	0.268759	0.429983	2		0.0088623	12.4338	28.292	0	53.1327	4.87844	
2021-04-20 04:19:16	327	4664	1	76	0	0	84	0	0	78	0	0	82	0	0	80	0	1.191		199.055	96.7906	0.189032	0	0.949647	0.784086	8.95021	4		0	12.1857	27.1224	0	53.1327	4.87843	
2021-04-20 04:39:26	435	4665	1	116	0	0	140	0	0	118	0	0	128	0	0	125.5	0	1.54		199.073	95.3699	0.0857583	0	0.430789	0.00399938	5.9548	2		0.0088623	12.3452	28.0321	0	53.1327	4.87845	
2021-04-20 04:12:24	285	4666	3	24	0	0	156	0	0	66	0	0	118	0	0	91	0	21.758		199.045	103.106	0.00124741	0	0.00626696	0.228241	1.38767	2		0.0088623	12.1857	27.6422	0	53.1327	4.87843	
2021-04-20 04:56:12	526	4667	1	58	0	0	104	0	0	72	0	0	88	0	0	80.5	0	7.827		199.08	82.8562	0.00443085	0	0.0222567	0.00987063	2.01662	2		0.0088623	12.2566	28.292	0	53.1327	4.87843	
2021-04-20 05:05:19	583	4668	1	50	0	0	112	0	0	70	0	0	92	0	0	81	0	10.571		199.079	102.487	0.00225206	0	0.0113124	0.0624793	1.35694	2		0.0088623	12.1148	28.8117	0	53.1327	4.87843	
2021-04-20 04:25:29	358	4669	3	62	0	0	76	0	0	66	0	0	72	0	0	69	0	2.247		199.061	103.905	0.0110363	0	0.055442	0.060749	1.16117	4		0.0088623	12.1857	27.5123	0	53.1327	4.87843	
2021-04-20 04:04:29	238	4671	1	32	0	0	132	0	0	64	0	0	98	0	0	81.5	0	17.198		199.042	96.4981	0.00138428	0	0.00695468	0.0552404	1.41855	2		0.0088623	12.4161	28.8117	0	53.1327	4.87844	
2021-04-20 04:43:58	458	4672	2	76	0	0	104	0	0	84	0	0	94	0	0	89.5	0	4.674		199.075	83.2609	0.00182017	0	0.00914315	0.0770219	0.480961	4		0.0088623	11.7603	27.9021	0	53.1327	4.87845	
2021-04-20 05:04:32	578	4674	3	102	0	0	160	0	0	116	0	0	144	0	0	130.5	0	8.749		199.084	82.106	0.00407243	0	0.0204558	0.0962524	1.47071	2		0	12.097	28.9417	0	53.1327	4.87842	
2021-04-20 04:56:21	527	4677	2	60	0	0	106	0	0	66	0	0	86	0	0	79.5	0	4.549		199.082	99.2132	0.00629327	0	0.0316115	0.0151944	1.29644	2		0.0088623	12.1325	28.4219	0	53.1327	4.87843	
2021-04-20 05:10:43	612	4678	2	42	0	0	116	0	0	60	0	0	92	0	0	77.5	0	11.481		199.083	95.355	0.00102227	0	0.00513487	0.0756584	0.543474	2		0.0088623	12.3097	29.5914	0	53.1327	4.87842	
2021-04-20 04:50:36	497	4679	3	82	0	0	120	0	0	98	0	0	116	0	0	104	0	3.173		199.081	87.1464	0.00901644	0	0.0452903	0.30981	1.19751	2		0.0088623	12.1325	28.292	0	53.1327	4.87844	
2021-04-20 04:37:07	422	4680	1	98	0	0	118	0	0	104	0	0	112	0	0	108	0	3.292		199.068	102.619	0.00636774	0	0.0319878	0.298313	1.05517	2		0	12.1857	27.9021	0	53.1327	4.87843	
2021-04-20 04:13:13	291	4681	3	16	0	0	152	0	0	58	0	0	112	0	0	84.5	0	22.421		199.047	113.706	0.00124918	0	0.0062758	0.649181	1.42074	1		0	12.1857	27.6422	0	53.1327	4.87843	
2021-04-20 03:36:18	97	4682	1	28	0	0	56	0	0	36	0	0	46	0	0	41.5	0	4.674		198.978	97.8998	0.00765985	0	0.038496	0.487914	2.02502	2		0	11.8312	25.9529	0	53.1327	4.87844	
2021-04-20 05:33:43	732	4683	1	70	0	0	100	0	0	80	0	0	90	0	0	85	0	5.19		199.075	89.8639	0.00181031	0	0.00909359	0.0102502	0.571367	2		0	12.0616	28.4219	0	53.1327	4.87844	
