Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(°C)	T log(°C)	Latitude	Longitude	
2021-04-23 20:00:33	479	5182	2	41	0	0	59	0	0	53	0	0	55	0	0	52	0	2.035		197.362	586.49	0.212771	0	1.07807	0.22189	71.124	1		0.0088623	12.1414	30.501	0	51.6727	4.02732	
2021-04-23 19:55:27	430	5183	4	22	0	0	58	0	0	38	0	0	42	0	0	40	0	6.825		199.086	440.126	0.0257565	0	0.129374	0.708237	32.5151	1		0.0088623	12.2743	31.8005	0	51.6727	4.02732	
2021-04-23 20:03:16	505	5184	3	46	0	0	64	0	0	60	0	0	62	0	0	58	0	1.071		170.589	596.341	0.657632	0	3.85507	0.0696864	93.5475	1		0.0088623	12.1857	30.2411	0	51.6727	4.02733	
2021-04-23 19:29:25	358	5185	3	12	0	0	72	0	0	54	0	0	60	0	0	49.5	0	6.002		199.044	535.756	0.039583	0	0.198866	0.528222	40.6293	1		0.0088623	12.5667	29.4615	0	51.6727	4.02733	
2021-04-23 19:24:27	316	5186	3	6	0	0	78	0	0	48	0	0	54	0	0	46.5	0	11.636		199.056	493.286	0.00570556	0	0.0286631	0.0119155	15.9242	2		0.0088623	12.1325	31.1508	0	51.6727	4.02733	
2021-04-23 19:56:55	444	5187	2	34	0	0	70	0	0	42	0	0	46	0	0	48	0	4.071		199.067	552.457	0.078296	0	0.393316	0.348954	51.8968	1		0.0088623	12.1502	31.1508	0	51.6727	4.02733	
2021-04-23 19:51:13	402	5188	2	38	0	0	74	0	0	46	0	0	50	0	0	52	0	4.071		177.838	589.768	0.0710436	0	0.399486	0.504969	52.7109	1		0.0088623	12.6465	35.5689	0	51.6727	4.02734	
2021-04-23 19:25:49	327	5189	3	4	0	0	70	0	0	22	0	0	28	0	0	31	0	8.891		198.41	578.673	0.0163692	0	0.0825019	0.552078	30.7366	1		0.0088623	12.2034	30.501	0	51.6727	4.02733	
2021-04-23 19:33:04	387	5190	1	20	0	0	74	0	0	26	0	0	32	0	0	38	0	3.213		199.04	566.27	0.091315	0	0.458777	0.12185	33.3982	1		0	12.1679	29.3315	0	51.6727	4.02733	
2021-04-23 20:01:39	490	5191	2	8	0	0	26	0	0	20	0	0	22	0	0	19	0	2.035		198.969	494.727	0.137911	0	0.693127	0.374763	45.728	1		0.0088623	12.1857	30.2411	0	51.6727	4.02733	
2021-04-23 19:30:06	365	5192	2	20	0	0	80	0	0	32	0	0	38	0	0	42.5	0	6.002		141.875	587.182	0.0193692	0	0.136523	1.08527	27.8923	2		0.0088623	12.2211	29.4615	0	51.6727	4.02733	
2021-04-23 19:57:07	446	5193	3	0	0	0	18	0	0	6	0	0	8	0	0	8	0	2.989		199.11	292.233	0.0817758	0	0.410708	0.0274084	44.238	1		0.0088623	12.1502	31.1508	0	51.6727	4.02735	
2021-04-23 19:29:31	359	5194	3	14	0	0	74	0	0	32	0	0	38	0	0	39.5	0	8.982		192.469	545.798	0.0151975	0	0.0789611	0.00376931	27.7831	1		0.0088623	12.5756	29.4615	0	51.6727	4.02733	
2021-04-23 19:29:54	363	5195	3	18	0	0	78	0	0	36	0	0	42	0	0	43.5	0	8.982		199.062	465.37	0.0140751	0	0.0707071	0.0196713	24.8789	1		0.0088623	12.5756	29.4615	0	51.6727	4.02734	
2021-04-23 20:00:39	480	5196	1	6	0	0	24	0	0	20	0	0	22	0	0	18	0	1.071		199.098	339.398	0.484008	0	2.43101	0.307993	58.9911	1		0.0088623	12.1325	30.3711	0	51.6727	4.02733	
2021-04-23 19:25:08	321	5197	4	0	0	0	66	0	0	24	0	0	30	0	0	30	0	11.508		199.067	416.48	0.00655342	0	0.0329206	0.0264294	16.8146	2		0.0088623	12.3275	30.7609	0	51.6727	4.02733	
2021-04-23 19:23:19	307	5198	1	0	0	0	72	0	0	30	0	0	36	0	0	34.5	0	13.466		198.932	574.641	0.00315458	0	0.0158576	0.0565525	10.4618	2		0.0088623	12.5756	31.8005	0	51.6727	4.02732	
2021-04-23 20:09:22	564	5199	3	40	0	0	49	0	0	43	0	0	44	0	0	44	0	1.495		186.606	594.61	0.325086	0	1.7421	0.433708	93.8225	1		0.0088623	12.4693	30.3711	0	51.6727	4.02732	
2021-04-23 19:30:36	368	5200	1	0	0	0	54	0	0	30	0	0	36	0	0	30	0	8.968		199.064	409.731	0.0136635	0	0.0686389	0.022507	22.1796	1		0.0088623	12.5756	29.3315	0	51.6727	4.02733	
2021-04-23 19:26:59	337	5201	1	10	0	0	76	0	0	40	0	0	46	0	0	43	0	12.558		199.062	459.396	0.00506362	0	0.0254373	0.0581748	14.3845	1		0.0088623	12.2211	29.9813	0	51.6727	4.02733	
2021-04-23 19:31:05	372	5202	1	4	0	0	58	0	0	34	0	0	40	0	0	34	0	8.968		199.054	466.689	0.0318891	0	0.160203	2.80171	51.7673	4		0	12.1857	29.3315	0	51.6727	4.02733	
2021-04-23 20:12:42	595	5203	2	44	0	0	53	0	0	50	0	0	51	0	0	49.5	0	1.018		190.098	596.067	0.57549	0	3.02734	0.764672	99.862	1		0	12.1059	30.501	0	51.6727	4.02734	
2021-04-23 20:12:36	594	5204	1	44	0	0	53	0	0	45	0	0	46	0	0	47	0	0.536		187.952	594.506	2.43879	0	12.9756	0.884604	157.434	1		0	12.1591	30.501	0	51.6727	4.02734	
2021-04-23 20:08:36	557	5205	2	39	0	0	48	0	0	45	0	0	46	0	0	44.5	0	1.018		199.077	489.364	0.685241	0	3.44209	0.217008	113.543	1		0	12.1148	30.2411	0	51.6727	4.02734	
2021-04-23 20:03:47	510	5206	2	30	0	0	48	0	0	34	0	0	36	0	0	37	0	2.035		199.079	442.715	0.194153	0	0.975256	0.0256977	64.341	1		0.0088623	12.2832	30.2411	0	51.6727	4.02732	
2021-04-23 20:05:51	530	5207	3	35	0	0	53	0	0	41	0	0	43	0	0	43	0	2.989		199.053	565.316	0.122741	0	0.616624	0.140544	66.4176	1		0	12.5047	30.2411	0	51.6727	4.02733	
2021-04-23 20:12:05	589	5208	3	43	0	0	52	0	0	50	0	0	51	0	0	49	0	0.536		199.068	543.514	2.37661	0	11.9387	0.111993	144.852	1		0.0088623	12.097	30.501	0	51.6727	4.02733	
2021-04-23 20:11:59	588	5209	2	43	0	0	52	0	0	45	0	0	46	0	0	46.5	0	1.018		199.065	551.666	0.684883	0	3.44049	0.0530703	113.491	1		0.0088623	12.1502	30.501	0	51.6727	4.02733	
2021-04-23 20:07:48	549	5210	3	38	0	0	47	0	0	45	0	0	46	0	0	44	0	0.536		199.066	530.246	2.50587	0	12.5882	0.105247	152.733	1		0.0088623	12.4693	29.9813	0	51.6727	4.02732	
2021-04-23 20:00:22	477	5211	2	23	0	0	41	0	0	35	0	0	37	0	0	34	0	2.035		199.07	494.209	0.22935	0	1.15211	0.0907405	76.0087	1		0.0088623	12.5224	30.1112	0	51.6727	4.02733	
2021-04-23 20:09:34	566	5212	2	49	0	0	58	0	0	51	0	0	52	0	0	52.5	0	1.018		198.692	566.951	0.679244	0	3.41858	0.282114	112.768	1		0.0088623	12.4693	30.3711	0	51.6727	4.02734	
2021-04-23 20:03:28	507	5213	2	29	0	0	47	0	0	41	0	0	43	0	0	40	0	2.035		199.066	497.977	0.24397	0	1.22557	0.162609	80.8552	1		0.0088623	12.5047	30.2411	0	51.6727	4.02732	
2021-04-23 20:05:27	526	5214	1	34	0	0	52	0	0	36	0	0	38	0	0	40	0	1.071		199.083	427.685	0.796149	0	3.99908	0.0245409	97.0421	1		0.0088623	12.292	30.2411	0	51.6727	4.02731	
2021-04-23 20:11:10	580	5215	3	42	0	0	51	0	0	45	0	0	46	0	0	46	0	1.495		199.079	519.796	0.349765	0	1.75692	0.0991508	94.6204	1		0.0088623	12.4693	30.3711	0	51.6727	4.02731	
2021-04-23 19:23:10	306	5216	1	0	0	0	72	0	0	6	0	0	12	0	0	22.5	0	3.166		197.53	584.916	0.115531	0	0.584879	0.763301	43.3113	2		0.0088623	12.2743	32.0604	0	51.6727	4.02733	
2021-04-23 20:07:06	542	5217	3	46	0	0	55	0	0	49	0	0	50	0	0	50	0	1.495		170.478	596.339	0.309145	0	1.8134	0.0779233	97.6622	1		0.0088623	12.1148	30.2411	0	51.6727	4.02732	
2021-04-23 20:08:43	558	5218	3	48	0	0	57	0	0	51	0	0	52	0	0	52	0	1.495		199.076	505.117	0.35291	0	1.77274	0.0836629	95.4724	1		0.0088623	12.1148	30.2411	0	51.6727	4.02734	
2021-04-23 19:31:26	374	5219	1	6	0	0	60	0	0	36	0	0	42	0	0	36	0	8.968		199.077	356.69	0.0157679	0	0.0792048	0.0200502	25.5939	1		0.0088623	12.5756	29.3315	0	51.6727	4.02733	
2021-04-23 20:02:58	502	5220	4	28	0	0	46	0	0	36	0	0	38	0	0	37	0	3.413		199.052	552.221	0.0881507	0	0.442852	0.0562426	55.6505	1		0.0088623	12.2566	30.2411	0	51.6727	4.02734	
2021-04-23 20:05:03	522	5221	4	33	0	0	51	0	0	41	0	0	43	0	0	42	0	3.413		199.076	488.453	0.0981056	0	0.492804	0.208395	61.9275	1		0.0088623	12.1325	30.2411	0	51.6727	4.02733	
2021-04-23 20:10:11	572	5222	4	41	0	0	50	0	0	45	0	0	46	0	0	45.5	0	1.706		185.549	588.688	0.256989	0	1.38502	0.161247	87.0233	2		0.0088623	12.097	30.1112	0	51.6727	4.02733	
2021-04-23 19:54:25	420	5223	3	14	0	0	50	0	0	26	0	0	30	0	0	30	0	5.979		199.096	419.513	0.0355192	0	0.178402	0.0693126	38.432	1		0.0088623	12.2566	32.3203	0	51.6727	4.02732	
2021-04-23 20:06:26	536	5224	4	45	0	0	54	0	0	49	0	0	50	0	0	49.5	0	1.706		199.048	559.152	0.288924	0	1.45153	0.201416	91.2023	1		0.0088623	12.1502	30.2411	0	51.6727	4.02733	
2021-04-23 20:01:33	489	5225	3	25	0	0	43	0	0	39	0	0	41	0	0	37	0	1.071		199.085	412.902	0.941656	0	4.72993	0.0571961	114.777	1		0.0088623	12.1857	30.1112	0	51.6727	4.02733	
2021-04-23 20:02:40	499	5226	3	27	0	0	45	0	0	41	0	0	43	0	0	39	0	1.071		199.07	481.891	0.917846	0	4.61066	0.0778709	111.883	1		0.0088623	12.1502	30.2411	0	51.6727	4.02734	
2021-04-23 20:04:37	518	5227	2	32	0	0	50	0	0	36	0	0	38	0	0	39	0	2.035		199.071	516.934	0.225242	0	1.13146	0.0232236	74.6466	1		0.0088623	12.2477	30.2411	0	51.6727	4.02732	
2021-04-23 20:12:42	595	5228	1	44	0	0	53	0	0	49	0	0	50	0	0	49	0	1.495		190.098	596.067	0.334686	0	1.7606	0.611102	94.8187	1		0	12.1059	30.501	0	51.6727	4.02734	
2021-04-23 20:03:47	510	5229	4	30	0	0	48	0	0	38	0	0	40	0	0	39	0	3.413		199.079	442.715	0.0914173	0	0.459201	0.0471111	57.7049	1		0.0088623	12.2832	30.2411	0	51.6727	4.02732	
2021-04-23 20:12:05	589	5230	2	43	0	0	52	0	0	49	0	0	50	0	0	48.5	0	1.018		199.068	543.514	0.690719	0	3.46976	0.198105	114.456	1		0.0088623	12.097	30.501	0	51.6727	4.02733	
2021-04-23 20:11:16	581	5231	3	42	0	0	51	0	0	49	0	0	50	0	0	48	0	0.536		199.078	515.115	2.85274	0	14.3297	0.124382	173.863	1		0.0088623	12.4693	30.3711	0	51.6727	4.02733	
2021-04-23 19:23:10	306	5232	2	0	0	0	72	0	0	12	0	0	18	0	0	25.5	0	5.854		197.53	584.916	0.0232688	0	0.117799	0.756859	24.9801	2		0.0088623	12.2743	32.0604	0	51.6727	4.02733	
2021-04-23 19:32:06	380	5233	3	12	0	0	66	0	0	54	0	0	60	0	0	48	0	3.213		199.071	378.338	0.1584	0	0.795698	0.246894	57.9255	1		0.0088623	12.5756	29.2016	0	51.6727	4.02734	
2021-04-23 19:34:05	395	5234	2	0	0	0	36	0	0	24	0	0	28	0	0	22	0	4.071		199.084	314.061	0.0726256	0	0.364798	0.0162724	48.1339	2		0.0088623	12.5667	29.3315	0	51.6728	4.02734	
2021-04-23 19:26:53	336	5235	2	10	0	0	76	0	0	22	0	0	28	0	0	34	0	5.919		199.063	463.724	0.0447507	0	0.224807	0.0169681	46.9385	1		0.0088623	12.2743	30.1112	0	51.6727	4.02733	
2021-04-23 19:51:55	407	5236	3	40	0	0	76	0	0	68	0	0	72	0	0	64	0	2.142		167.288	587.186	0.270146	0	1.61486	0.877455	78.3725	1		0.0088623	12.2388	34.3994	0	51.6727	4.02734	
2021-04-23 19:30:28	367	5237	2	0	0	0	54	0	0	12	0	0	18	0	0	21	0	6.106		199.068	414.214	0.0244542	0	0.122844	0.076694	24.3132	2		0	12.2743	29.4615	0	51.6728	4.02733	
2021-04-23 20:06:39	538	5238	3	28	0	0	37	0	0	31	0	0	32	0	0	32	0	1.495		199.076	439.783	0.291215	0	1.46283	0.0389318	78.7821	1		0.0088623	12.4693	30.2411	0	51.6727	4.02733	
2021-04-23 19:30:56	371	5239	2	4	0	0	58	0	0	16	0	0	22	0	0	25	0	6.106		199.053	478.262	0.0213933	0	0.107476	0.00601526	21.2716	2		0.0088623	12.5756	29.3315	0	51.6727	4.02733	
2021-04-23 20:06:03	532	5240	4	27	0	0	36	0	0	31	0	0	32	0	0	31.5	0	1.706		199.083	373.821	0.249671	0	1.2541	0.0965429	78.7977	1		0.0088623	12.1148	30.2411	0	51.6727	4.02733	
2021-04-23 19:57:18	448	5241	2	18	0	0	36	0	0	22	0	0	24	0	0	25	0	2.035		199.098	337.529	0.122841	0	0.616987	0.150449	40.7048	1		0.0088623	12.5402	31.0208	0	51.6727	4.02734	
2021-04-23 20:12:17	591	5242	1	26	0	0	35	0	0	31	0	0	32	0	0	31	0	1.495		199.109	330.413	0.316846	0	1.59132	0.131764	85.7019	1		0.0088623	12.1857	30.501	0	51.6727	4.02734	
2021-04-23 20:02:46	500	5243	4	10	0	0	28	0	0	18	0	0	20	0	0	19	0	3.413		199.102	298.342	0.0414948	0	0.20841	0.252097	26.1896	1		0.0088623	12.1502	30.2411	0	51.6727	4.02734	
2021-04-23 20:07:18	544	5244	4	20	0	0	29	0	0	24	0	0	25	0	0	24.5	0	1.706		199.108	283.717	0.175444	0	0.881148	0.00131572	55.3642	1		0.0088623	12.1679	30.2411	0	51.6727	4.02732	
2021-04-23 20:11:41	585	5245	2	25	0	0	34	0	0	31	0	0	32	0	0	30.5	0	1.018		199.11	283.001	0.600887	0	3.01787	0.101705	99.5496	1		0.0088623	12.23	30.501	0	51.6727	4.02732	
2021-04-23 20:11:35	584	5246	1	25	0	0	34	0	0	26	0	0	27	0	0	28	0	0.536		199.111	284.727	1.56254	0	7.84759	0.00591729	95.2152	1		0.0088623	12.4693	30.2411	0	51.6727	4.02732	
2021-04-23 19:31:17	373	5247	2	6	0	0	60	0	0	18	0	0	24	0	0	27	0	6.106		199.075	359.004	0.0296253	0	0.148814	0.0117083	29.4534	2		0.0088623	12.1857	29.2016	0	51.6727	4.02734	
2021-04-23 20:05:21	525	5248	1	16	0	0	34	0	0	22	0	0	24	0	0	24	0	2.989		199.109	250.346	0.0841164	0	0.422463	0.0550997	45.5042	1		0.0088623	12.2832	30.2411	0	51.6727	4.02731	
2021-04-23 19:34:05	395	5249	1	0	0	0	36	0	0	28	0	0	32	0	0	24	0	2.142		199.084	314.061	0.309902	0	1.55664	0.0044402	75.5469	2		0.0088623	12.5667	29.3315	0	51.6728	4.02734	
2021-04-23 20:10:52	577	5250	3	24	0	0	33	0	0	31	0	0	32	0	0	30	0	0.536		199.096	364.405	2.34263	0	11.7663	0.0868726	142.762	1		0.0088623	12.1857	30.501	0	51.6727	4.02733	
2021-04-23 20:10:46	576	5251	2	24	0	0	33	0	0	26	0	0	27	0	0	27.5	0	1.018		199.099	366.295	0.430994	0	2.16472	0.00578615	71.4071	1		0.0088623	12.097	30.3711	0	51.6727	4.02732	
2021-04-23 20:09:47	568	5252	3	23	0	0	32	0	0	26	0	0	27	0	0	27	0	1.495		199.1	360.068	0.226604	0	1.13814	0.0217107	61.2955	1		0.0088623	12.097	30.1112	0	51.6727	4.02733	
2021-04-23 19:25:16	322	5253	4	0	0	0	66	0	0	48	0	0	54	0	0	42	0	5.919		199.066	411.244	0.0402099	0	0.201993	0.0641385	42.1752	1		0.0088623	12.2566	30.7609	0	51.6727	4.02733	
2021-04-23 19:55:33	431	5254	3	22	0	0	58	0	0	50	0	0	54	0	0	46	0	2.142		199.084	433.789	0.295532	0	1.48446	0.00397888	72.0441	2		0.0088623	12.5402	31.6706	0	51.6727	4.02733	
2021-04-23 20:04:57	521	5255	3	50	0	0	68	0	0	64	0	0	66	0	0	62	0	1.071		189.515	594.999	0.8204	0	4.32895	0.51666	105.047	1		0	12.1502	30.2411	0	51.6727	4.02733	
2021-04-23 19:24:35	317	5256	1	6	0	0	78	0	0	60	0	0	66	0	0	52.5	0	5.854		199.053	490.163	0.0381937	0	0.191877	0.038885	40.6889	1		0.0088623	12.5402	31.0208	0	51.6727	4.02733	
2021-04-23 19:28:03	347	5257	4	2	0	0	62	0	0	26	0	0	32	0	0	30.5	0	11.098		199.061	446.268	0.00703966	0	0.0353644	0.0100795	15.9985	4		0.0088623	12.6022	29.7214	0	51.6727	4.02734	
2021-04-23 19:55:21	429	5258	2	21	0	0	57	0	0	45	0	0	49	0	0	43	0	4.071		199.105	346.12	0.0828053	0	0.415888	0.0181346	54.8751	1		0	12.2743	31.8005	0	51.6727	4.02732	
2021-04-23 19:57:49	453	5259	2	54	0	0	72	0	0	66	0	0	68	0	0	65	0	2.035		169.656	593.011	0.189476	0	1.11682	0.584898	73.6807	1		0.0088623	12.5579	30.7609	0	51.6727	4.02735	
2021-04-23 19:32:01	379	5260	4	12	0	0	66	0	0	36	0	0	42	0	0	39	0	10.238		199.071	382.155	0.0119002	0	0.0597788	0.00574839	22.5361	1		0.0088623	12.2211	29.3315	0	51.6727	4.02734	
2021-04-23 19:55:59	435	5261	3	24	0	0	60	0	0	52	0	0	56	0	0	48	0	2.142		199.108	318.392	0.300867	0	1.51107	0.0442976	73.3357	1		0.0088623	12.2743	31.5406	0	51.6727	4.02734	
2021-04-23 20:05:45	529	5262	3	52	0	0	70	0	0	66	0	0	68	0	0	64	0	1.071		176.685	595.532	0.75179	0	4.25497	0.180412	103.252	1		0.0088623	12.4693	30.2411	0	51.6727	4.02733	
2021-04-23 19:56:25	439	5263	3	28	0	0	64	0	0	56	0	0	60	0	0	52	0	2.142		199.075	516.463	0.269474	0	1.35363	0.393968	65.6947	1		0.0088623	12.1591	31.2807	0	51.6727	4.02733	
2021-04-23 19:25:02	320	5264	1	8	0	0	80	0	0	62	0	0	68	0	0	54.5	0	5.854		121.273	596.52	0.0246434	0	0.203205	0.387968	43.0912	1		0.0088623	12.3275	30.7609	0	51.6727	4.02733	
2021-04-23 19:55:21	429	5265	3	21	0	0	57	0	0	49	0	0	53	0	0	45	0	2.142		199.105	346.12	0.308732	0	1.5506	0.00219594	75.254	1		0	12.2743	31.8005	0	51.6727	4.02732	
2021-04-23 19:59:58	473	5266	1	40	0	0	58	0	0	50	0	0	52	0	0	50	0	2.989		176.933	596.778	0.103165	0	0.583071	0.107697	62.8036	1		0.0088623	12.5224	30.501	0	51.6727	4.02734	
2021-04-23 19:59:17	466	5267	4	39	0	0	57	0	0	47	0	0	49	0	0	48	0	3.413		199.08	458.859	0.0954422	0	0.479417	0.00238851	60.2453	1		0.0088623	12.2566	30.501	0	51.6727	4.02733	
2021-04-23 20:02:05	494	5268	4	44	0	0	62	0	0	52	0	0	54	0	0	53	0	3.413		199.064	519.305	0.0954335	0	0.47941	0.223134	60.2445	1		0.0088623	12.1857	30.2411	0	51.6727	4.02734	
2021-04-23 19:29:13	356	5269	2	10	0	0	70	0	0	46	0	0	52	0	0	44.5	0	8.982		199.038	527.781	0.0154138	0	0.0774414	0.00824731	27.2484	1		0.0088623	12.1857	29.5914	0	51.6727	4.02734	
2021-04-23 19:24:27	316	5270	2	6	0	0	78	0	0	42	0	0	48	0	0	43.5	0	13.466		199.056	493.286	0.00337949	0	0.0169776	0.0243702	11.2007	2		0.0088623	12.1325	31.1508	0	51.6727	4.02733	
2021-04-23 19:58:47	461	5272	3	38	0	0	56	0	0	52	0	0	54	0	0	50	0	1.071		199.09	400.778	0.811692	0	4.07701	0.0766369	98.9332	1		0.0088623	12.2123	30.7609	0	51.6727	4.02734	
2021-04-23 20:11:29	583	5273	1	51	0	0	60	0	0	56	0	0	57	0	0	56	0	1.495		199.095	424.355	0.317274	0	1.59358	0.0033614	85.8236	1		0.0088623	12.1414	30.501	0	51.6727	4.02732	
2021-04-23 19:56:05	436	5274	2	26	0	0	62	0	0	34	0	0	38	0	0	40	0	4.071		199.087	449.1	0.0634928	0	0.318921	0.00419463	42.0806	2		0	12.2832	31.4107	0	51.6727	4.02734	
2021-04-23 20:00:28	478	5275	4	41	0	0	59	0	0	49	0	0	51	0	0	50	0	3.413		196.178	588.822	0.0940181	0	0.479248	0.936071	60.2241	1		0.0088623	12.1679	30.3711	0	51.6727	4.02733	
2021-04-23 19:55:03	426	5276	3	20	0	0	56	0	0	32	0	0	36	0	0	36	0	5.979		199.109	305.848	0.0262339	0	0.131757	0.0868396	28.3835	1		0.0088623	12.5402	31.9304	0	51.6727	4.02731	
2021-04-23 19:58:09	455	5277	1	37	0	0	55	0	0	47	0	0	49	0	0	47	0	2.989		195.859	588.994	0.118451	0	0.604778	0.523905	65.1417	2		0.0088623	12.5224	30.501	0	51.6727	4.02734	
2021-04-23 20:01:09	485	5278	1	42	0	0	60	0	0	52	0	0	54	0	0	52	0	2.989		199.083	421.52	0.117497	0	0.590191	0.227769	63.5705	1		0.0088623	12.5047	30.3711	0	51.6727	4.02734	
2021-04-23 19:26:24	333	5279	2	8	0	0	74	0	0	20	0	0	26	0	0	32	0	5.919		153.456	583.282	0.0287492	0	0.187345	0.636259	39.1167	4		0.0088623	12.5756	30.2411	0	51.6727	4.02733	
2021-04-23 20:00:45	481	5280	3	6	0	0	24	0	0	12	0	0	14	0	0	14	0	2.989		199.098	337.545	0.0878079	0	0.441029	0.285681	47.504	1		0.0088623	12.5402	30.2411	0	51.6727	4.02733	
2021-04-23 20:04:19	515	5281	3	31	0	0	49	0	0	45	0	0	47	0	0	43	0	1.071		199.068	502.309	0.932188	0	4.68277	0.0292171	113.633	1		0.0088623	12.1325	30.2411	0	51.6727	4.02734	
2021-04-23 19:57:13	447	5282	1	0	0	0	18	0	0	10	0	0	12	0	0	10	0	2.989		199.114	290.78	0.0710617	0	0.35689	0.143284	38.4412	1		0.0088623	12.292	31.0208	0	51.6727	4.02735	
2021-04-23 19:56:55	444	5283	1	34	0	0	70	0	0	38	0	0	42	0	0	46	0	2.142		199.067	552.457	0.308615	0	1.55031	0.011661	75.24	1		0.0088623	12.1502	31.1508	0	51.6727	4.02733	
2021-04-23 19:32:01	379	5284	1	12	0	0	66	0	0	18	0	0	24	0	0	30	0	3.213		199.071	382.155	0.0981896	0	0.493239	0.469753	35.9069	1		0.0088623	12.2211	29.3315	0	51.6727	4.02734	
2021-04-23 20:05:56	531	5285	2	35	0	0	53	0	0	47	0	0	49	0	0	46	0	2.035		199.054	554.519	0.233927	0	1.17519	0.034832	77.5316	1		0.0088623	12.1148	30.2411	0	51.6727	4.02733	
2021-04-23 19:59:29	468	5286	4	4	0	0	22	0	0	12	0	0	14	0	0	13	0	3.413		199.107	286.875	0.0679401	0	0.341224	0.549236	42.8795	1		0.0088623	12.1857	30.501	0	51.6727	4.02734	
2021-04-23 19:29:54	363	5287	2	18	0	0	78	0	0	30	0	0	36	0	0	40.5	0	6.002		199.062	465.37	0.0319053	0	0.160278	0.0749274	32.7456	1		0.0088623	12.5756	29.4615	0	51.6727	4.02734	
2021-04-23 19:56:05	436	5288	3	26	0	0	62	0	0	38	0	0	42	0	0	42	0	5.979		199.087	449.1	0.0340195	0	0.170878	0.00381646	36.8111	2		0	12.2832	31.4107	0	51.6727	4.02734	
2021-04-23 19:58:24	457	5289	1	2	0	0	20	0	0	12	0	0	14	0	0	12	0	2.989		199.108	275.517	0.074025	0	0.371783	0.151432	40.0454	1		0.0088623	12.5402	30.7609	0	51.6727	4.02734	
2021-04-23 19:54:37	422	5290	1	16	0	0	52	0	0	20	0	0	24	0	0	28	0	2.142		199.104	395.873	0.150763	0	0.757208	0.130358	36.749	1		0.0088623	12.5313	31.8005	0	51.6727	4.02733	
2021-04-23 20:08:24	555	5291	1	30	0	0	39	0	0	35	0	0	36	0	0	35	0	1.495		199.088	386.929	0.31232	0	1.56876	0.0225029	84.4867	1		0.0088623	12.1857	30.2411	0	51.6727	4.02734	
2021-04-23 19:29:07	355	5292	3	10	0	0	70	0	0	28	0	0	34	0	0	35.5	0	8.982		199.035	533.791	0.0161509	0	0.0811463	0.0805466	28.552	1		0.0088623	12.1857	29.5914	0	51.6727	4.02733	
2021-04-23 19:28:58	354	5293	4	8	0	0	68	0	0	56	0	0	62	0	0	48.5	0	3.192		190.979	592.164	0.156749	0	0.820765	0.581055	60.2117	2		0.0088623	12.5667	29.5914	0	51.6727	4.02733	
2021-04-23 20:02:34	498	5294	3	27	0	0	45	0	0	33	0	0	35	0	0	35	0	2.989		199.072	490.101	0.102729	0	0.51604	0.0251444	55.5835	1		0.0088623	12.292	30.2411	0	51.6727	4.02734	
2021-04-23 20:12:29	593	5295	3	35	0	0	44	0	0	42	0	0	43	0	0	41	0	0.536		199.096	400.098	2.55503	0	12.8331	0.0365519	155.705	1		0.0088623	12.1502	30.501	0	51.6727	4.02734	
2021-04-23 20:12:23	592	5296	2	35	0	0	44	0	0	37	0	0	38	0	0	38.5	0	1.018		199.098	404.361	0.590321	0	2.96498	0.045669	97.805	1		0.0088623	12.2034	30.501	0	51.6727	4.02734	
2021-04-23 19:59:11	465	5297	1	21	0	0	39	0	0	31	0	0	33	0	0	31	0	2.989		199.098	334.399	0.109838	0	0.551675	0.0198342	59.4219	1		0.0088623	12.2566	30.631	0	51.6727	4.02734	
2021-04-23 19:26:45	335	5298	1	8	0	0	74	0	0	62	0	0	68	0	0	53	0	3.177		160.696	592.488	0.1319	0	0.820807	0.333817	60.542	2		0.0088623	12.2832	30.1112	0	51.6727	4.02733	
2021-04-23 20:11:47	586	5299	3	34	0	0	43	0	0	37	0	0	38	0	0	38	0	1.495		199.093	414.139	0.317909	0	1.59679	0.0878494	85.9966	1		0.0088623	12.2388	30.501	0	51.6727	4.02733	
2021-04-23 19:31:17	373	5300	4	6	0	0	60	0	0	30	0	0	36	0	0	33	0	10.238		199.075	359.004	0.0104146	0	0.0523149	0.00186325	19.7223	2		0.0088623	12.1857	29.2016	0	51.6727	4.02734	
2021-04-23 19:33:43	392	5301	3	24	0	0	78	0	0	66	0	0	72	0	0	60	0	3.213		199.07	450.682	0.170151	0	0.854728	0.949855	62.2227	1		0.0088623	12.1857	29.3315	0	51.6727	4.02734	
2021-04-23 19:58:30	458	5302	3	20	0	0	38	0	0	26	0	0	28	0	0	28	0	2.989		199.105	324.164	0.0712887	0	0.358046	0.158844	38.5658	1		0	12.5402	30.7609	0	51.6727	4.02734	
2021-04-23 20:01:27	488	5303	4	25	0	0	43	0	0	33	0	0	35	0	0	34	0	3.413		199.087	417.053	0.0850676	0	0.427289	0.0225382	53.6947	1		0.0088623	12.1591	30.3711	0	51.6727	4.02733	
